CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,Title,Text_Clean,Uppercase_Ratio,Has_Uppercase_Word,Text_Length,Word_Count,Exclamation_Count,Question_Count,Repeated_Chars
UgwzOgIFyi7D7CbU4Nt4AaABAg,8HB18hZrhXc,Time to test the police guns fire fire.,True,True,False,True,False,False,False,False,False,False,False,False,USA: Watch police point their weapons at protesters in Ferguson,time to test the police guns fire fire.,0.0,False,39,8,0,0,False
Ugy3x2UAt4XUcipNTeZ4AaABAg,8HB18hZrhXc,Buy ak47 shoot all USA copa,True,True,True,False,False,False,False,False,False,False,False,False,USA: Watch police point their weapons at protesters in Ferguson,buy ak47 shoot all usa copa,0.16666666666666666,True,27,6,0,0,False
Ugy8ASEo1XznyO4B0tR4AaABAg,8HB18hZrhXc,"Ah, beautiful.",True,True,False,True,False,False,False,False,False,False,False,False,USA: Watch police point their weapons at protesters in Ferguson,ah beautiful.,0.0,False,13,2,0,0,False
Ugyg_kgb1QWkAWdEKsd4AaABAg,8HB18hZrhXc,Kill all protesters,True,True,True,False,False,False,False,False,False,False,False,False,USA: Watch police point their weapons at protesters in Ferguson,kill all protesters,0.0,False,19,3,0,0,False
UgyqcqgyR0dUfI1J59J4AaABAg,8HB18hZrhXc,I think that all you guys are doing is profiting of all these standoff’s and not caring about one side or the other.,False,False,False,False,False,False,False,False,False,False,False,False,USA: Watch police point their weapons at protesters in Ferguson,i think that all you guys are doing is profiting of all these standoffs and not caring about one side or the other.,0.0,False,115,23,0,0,False
Ugy-S1A2qBkifEb2E-94AaABAg,8HB18hZrhXc,Blue lives let’s matter send those BLM commies our of our streets,True,False,False,False,False,True,True,False,False,False,False,False,USA: Watch police point their weapons at protesters in Ferguson,blue lives lets matter send those blm commies our of our streets,0.08333333333333333,True,64,12,0,0,False
UgzpYKnjIcmB7Ch15YR4AaABAg,8HB18hZrhXc,"I'm with cops. Those protesters steal, and destroy things. They aren't solving shit",True,True,False,False,True,False,False,False,False,False,False,False,USA: Watch police point their weapons at protesters in Ferguson,im with cops. those protesters steal and destroy things. they arent solving shit,0.0,False,80,13,0,0,False
UgzQ9csI7aKaeN1tmgd4AaABAg,8HB18hZrhXc,"And here you see it. They impose ""gunlaws"". In fact. Even if you had a machine gun, people could not do anything against the police. They have cars and body protection like tanks. Just wanted to say.",False,False,False,False,False,False,False,False,False,False,False,False,USA: Watch police point their weapons at protesters in Ferguson,and here you see it. they impose gunlaws. in fact. even if you had a machine gun people could not do anything against the police. they have cars and body protection like tanks. just wanted to say.,0.0,False,196,37,0,0,False
Ugg_vc9Qh3OaNHgCoAEC,9pr1oE34bIM,"Our shit serving media concocts a story, white cop kills an innocent black teenager, which is bullshit, to get the ""black community"" up in arms, they burn shit down..more stories for these useless talking heads to get in front of a camera with. At least once a week i see a black on white crime reported on the news..no national attention , no federal involvement...wtf? Black men need to stand up and be fathers and stop looking for excuses.. fuck yall.. all yall.",True,True,False,False,True,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,our shit serving media concocts a story white cop kills an innocent black teenager which is bullshit to get the black community up in arms they burn shit down..more stories for these useless talking heads to get in front of a camera with. at least once a week i see a black on white crime reported on the news..no national attention no federal involvement...wtf? black men need to stand up and be fathers and stop looking for excuses.. fuck yall.. all yall.,0.0,False,457,82,0,1,True
Ugg2dih3yblPRXgCoAEC,9pr1oE34bIM,What does this video have to do with what actually happen? You are simply trying to smear this young man’s image. So what he wanted to be a rapper. So what he stole some cigars? Nothing you have side in this video deserves a death sentence. Also now that they have released new video of Officer Wilson showing that he had no injuries. It shows that Officer Wilson is not being truthful about the incident. Perhaps you need to wait until all the details are out before you post a bias video. If you’re going to post a video make sure that it is accurate. Not to mention that you had more than just his friend the criminal who stated that Brown was giving up. You had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when Wilson shot him.,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,what does this video have to do with what actually happen? you are simply trying to smear this young mans image. so what he wanted to be a rapper. so what he stole some cigars? nothing you have side in this video deserves a death sentence. also now that they have released new video of officer wilson showing that he had no injuries. it shows that officer wilson is not being truthful about the incident. perhaps you need to wait until all the details are out before you post a bias video. if youre going to post a video make sure that it is accurate. not to mention that you had more than just his friend the criminal who stated that brown was giving up. you had both black and white witnesses who had nothing to do with the incident who stated that he had his hands up and was surrendering when wilson shot him.,0.0,False,813,155,0,2,False
Ugg3C07ZWc-6fngCoAEC,9pr1oE34bIM,Funny to thing the government can be trusted to judge itself. Fucking disgusting. ,True,True,False,True,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,funny to thing the government can be trusted to judge itself. fucking disgusting.,0.0,False,81,13,0,0,False
Ugg4cH1XN-JfmHgCoAEC,9pr1oE34bIM,"What is the relevance of marijuana here?

The autopsy shows the entry wounds spread out over the body. In close range, the spread would be tight, most hitting the same region and most likely the chest area. But from long range, the spread would be dispersed as we see in the report and the wounds are on the underside of the arms, only exposed if the arms are raised or out in a ""gesture of peace"" IE ""my hands are empty and away from my body"" pose.
This plus there were no powder burns on the body.
He was far away.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,what is the relevance of marijuana here? the autopsy shows the entry wounds spread out over the body. in close range the spread would be tight most hitting the same region and most likely the chest area. but from long range the spread would be dispersed as we see in the report and the wounds are on the underside of the arms only exposed if the arms are raised or out in a gesture of peace ie my hands are empty and away from my body pose. this plus there were no powder burns on the body. he was far away.,0.009900990099009901,True,507,101,0,1,False
Ugg5cceWlk2wKXgCoAEC,9pr1oE34bIM,"You know its crazy.... I actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar.... I took the time to look at some of Mike Browns personal profiles myself specifically his soundcloud. While I do think he is guilty of representing himself in the wrong light and maybe of stealing he still didn't deserve to die. The fact that WHITE people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy. It seems you all are more like the ""animals"" you think we are..... And its especially offensive looking back at these videos 3 years later when hip/hop rnb (OUR BLACK CULTURE) is the biggest thing and media and you still dont understand our perspectives. To say Trayvon Martin was making lean in on of your other videos shows how ignorant you truly are as well. Sprite or Fanta or a CARBONATED DRINK is used when making lean....Not tea....",True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,you know its crazy.... i actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar.... i took the time to look at some of mike browns personal profiles myself specifically his soundcloud. while i do think he is guilty of representing himself in the wrong light and maybe of stealing he still didnt deserve to die. the fact that white people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy. it seems you all are more like the animals you think we are..... and its especially offensive looking back at these videos 3 years later when hiphop rnb our black culture is the biggest thing and media and you still dont understand our perspectives. to say trayvon martin was making lean in on of your other videos shows how ignorant you truly are as well. sprite or fanta or a carbonated drink is used when making lean....not tea....,0.03636363636363636,True,933,165,0,0,True
Ugg6J6cjEFf8cXgCoAEC,9pr1oE34bIM,"Stefan , I like how you standup for Darren Wilson though. Your side of events lose their integrity when you give him a clean chit considering how incompetent the Ferguson police are turning out to be. ",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,stefan i like how you standup for darren wilson though. your side of events lose their integrity when you give him a clean chit considering how incompetent the ferguson police are turning out to be.,0.0,False,198,35,0,0,False
Ugg7tmaAPXIEingCoAEC,9pr1oE34bIM,"This is the typical mindset of white people ( not all white people but most). He deserved it . So I say to you, people like Sean Hannity are feuling the fires of prejudice and racism. Don't let these people influence you. They want a race war so they can start marshall law.",True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,this is the typical mindset of white people not all white people but most. he deserved it . so i say to you people like sean hannity are feuling the fires of prejudice and racism. dont let these people influence you. they want a race war so they can start marshall law.,0.0,False,269,52,0,0,False
Ugg8-b12nbu2-XgCoAEC,9pr1oE34bIM,"You perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio; talk about Mutherfuckin Karma! Stealing shit does not warrant deadly force but Karma's a Bitch and who the fuck has the ability to control it or direct it's measures of decree? Ain't no Mutherfucker who puts on his pant's one leg at a time, that's for sure!",True,True,False,False,True,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,you perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio talk about mutherfuckin karma! stealing shit does not warrant deadly force but karmas a bitch and who the fuck has the ability to control it or direct its measures of decree? aint no mutherfucker who puts on his pants one leg at a time thats for sure!,0.0,False,636,122,2,1,False
Ugg97M7HImLjcngCoAEC,9pr1oE34bIM,It's sad that I have to watch a YouTube video to get a non biased report about what's going on in Ferguson! Thank You!,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,its sad that i have to watch a youtube video to get a non biased report about whats going on in ferguson! thank you!,0.0,False,116,24,2,0,False
Ugg9WO2fOME-kXgCoAEC,9pr1oE34bIM,"This dude sure seems to know a good bit about smoking weeds.  Hmmm.
According this clown because this black man was somewhat on the gang side which is factual based on the photo's, that it was justified to MURDER AN UNARMED HUMAN BEING !  Its not ok you MF-er ",True,True,False,False,True,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,this dude sure seems to know a good bit about smoking weeds. hmmm. according this clown because this black man was somewhat on the gang side which is factual based on the photos that it was justified to murder an unarmed human being ! its not ok you mfer,0.10204081632653061,True,254,49,1,0,True
UggAEGisedsvsXgCoAEC,9pr1oE34bIM,What injuries did the cop get treated for? ,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,what injuries did the cop get treated for?,0.0,False,42,8,0,1,False
UggbUWQabAV4KHgCoAEC,9pr1oE34bIM,"I wonder how big of a crater Thug Brown made in the street when he met the final shot to the melon. You get what you sew... 

BLM - When Truth and Facts Don't then they Shit in their own Kitchens before they get the right directions to the toilet.",True,True,False,False,True,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,i wonder how big of a crater thug brown made in the street when he met the final shot to the melon. you get what you sew... blm when truth and facts dont then they shit in their own kitchens before they get the right directions to the toilet.,0.02,True,242,49,0,0,True
UggcFVNippHDgHgCoAEC,9pr1oE34bIM,Stefan - a fan of Rep. M. Rivers,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,stefan a fan of rep. m. rivers,0.125,True,30,7,0,0,False
Uggd4V1_xBv7c3gCoAEC,9pr1oE34bIM,"More of Your corrupt police will be harmed now. They are not safe from me. I will defend my self by fighting back and shooting them DEAD, so get your will's ready, cause its on!  catalyst? the facts of the city/town/government/usa, are the CATALYST. This pot has been boiling over for too many years, and now you have the generation that will bring the equalizer to your door step, We also have a PURGE; you will feel its effect. ",True,True,True,True,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,more of your corrupt police will be harmed now. they are not safe from me. i will defend my self by fighting back and shooting them dead so get your wills ready cause its on! catalyst? the facts of the citytowngovernmentusa are the catalyst. this pot has been boiling over for too many years and now you have the generation that will bring the equalizer to your door step we also have a purge you will feel its effect.,0.0379746835443038,True,418,79,1,1,False
UggdUQk8ULFpYXgCoAEC,9pr1oE34bIM,Shocking truths come to light. ,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,shocking truths come to light.,0.0,False,30,5,0,0,False
UggdxGw2fbcT0XgCoAEC,9pr1oE34bIM,"you are  clearly a racists shrill a canadian vegatable ,a plant that lives in a box of ivory snow and truly knows nothing about  the Negro race.    ",True,True,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,you are clearly a racists shrill a canadian vegatable a plant that lives in a box of ivory snow and truly knows nothing about the negro race.,0.0,False,141,27,0,0,False
UggeJGTjxuw7BXgCoAEC,9pr1oE34bIM,You guys have to love this guy he spends 10 minutes telus how to roll a blunt,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,you guys have to love this guy he spends 10 minutes telus how to roll a blunt,0.0,False,77,17,0,0,False
UggF1U_TkJzTaXgCoAEC,9pr1oE34bIM,where's a taser gun when you need it???,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,wheres a taser gun when you need it???,0.0,False,38,8,0,3,True
UggFEwIh2dDAhXgCoAEC,9pr1oE34bIM,"@Stefan Molyneux You sir, are the dumbest smart guy ever. You are a researcher? Research the enitre history of the Blackman in America and you will understand why things are the way they are. You are so detachted from reality it is comical.",True,True,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,molyneux you sir are the dumbest smart guy ever. you are a researcher? research the enitre history of the blackman in america and you will understand why things are the way they are. you are so detachted from reality it is comical.,0.0,False,231,42,0,1,False
UggFKCpU8q1tFHgCoAEC,9pr1oE34bIM,"Yeah of course he goes to college, and then when the money comes in from Pel the majority of Negros drop out half way through the semester.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,yeah of course he goes to college and then when the money comes in from pel the majority of negros drop out half way through the semester.,0.0,False,138,27,0,0,False
UgggEUGK9d1i4ngCoAEC,9pr1oE34bIM,You white folks always asked why would a cop do something that could ruin his career. My answer to this is because they know they can get away with it. They know their chief and their fellow cops will cover for them. They know white folks and assholes like you will make excuses for them and if by a slim to none chance their is a trial you and your kind will always acquit.,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,you white folks always asked why would a cop do something that could ruin his career. my answer to this is because they know they can get away with it. they know their chief and their fellow cops will cover for them. they know white folks and assholes like you will make excuses for them and if by a slim to none chance their is a trial you and your kind will always acquit.,0.0,False,374,74,0,0,False
UgghcjortIFxa3gCoAEC,9pr1oE34bIM,"If blacks want respect, then speak, act, and dress like the Huxtable family. You want to be treated with prejudice then speak, act and dress like known gangsters, steal things, act like you own the street!",True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,if blacks want respect then speak act and dress like the huxtable family. you want to be treated with prejudice then speak act and dress like known gangsters steal things act like you own the street!,0.0,False,199,36,1,0,False
Uggi2Qoy2TduPHgCoAEC,9pr1oE34bIM,".     Leaving out information when giving a police report because they didn't ask you for that info, *is* lying by omission. That's why it's not outright lying......because you omitted the information. These are some stupid lawyers.",True,True,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,. leaving out information when giving a police report because they didnt ask you for that info is lying by omission. thats why its not outright lying......because you omitted the information. these are some stupid lawyers.,0.0,False,222,36,0,0,True
UggIA6nHLuVcm3gCoAEC,9pr1oE34bIM,mIcheal brown asked for it and got it! If you think he was shot because he was black then YOUR the racist!,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,micheal brown asked for it and got it! if you think he was shot because he was black then your the racist!,0.045454545454545456,True,106,22,2,0,False
UggIbSwrByxGXXgCoAEC,9pr1oE34bIM,"OK DIPSHITS: I don't care if he's 7 feet tall and 600 pounds.  
1. Call for BACKUP   2. Use pepper spray  3. Use your baton   4. Use your taser  5. Wait for BACKUP  6. Use your GUN
HOW DOES THE SAYING GO A MONKEY WITH BLINDFOLDS AND IT'S HANDS TIED BEHIND IT'S BACK?
ANYWAYS: The preliminary autopsy showed that he was shot 4 times IN LESS LETHAL AREAS before he was EXECUTED WITH 2 GUNSHOT WOUNDS TO THE HEAD!!!!!!!!!",True,True,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,ok dipshits i dont care if hes 7 feet tall and 600 pounds. 1. call for backup 2. use pepper spray 3. use your baton 4. use your taser 5. wait for backup 6. use your gun how does the saying go a monkey with blindfolds and its hands tied behind its back? anyways the preliminary autopsy showed that he was shot 4 times in less lethal areas before he was executed with 2 gunshot wounds to the head!!!!!!!!!,0.4050632911392405,True,403,79,9,1,True
Ugginjdj8uO0KXgCoAEC,9pr1oE34bIM,so he deserved to be killed because he smoke weed...like fighting...throw the gang signs and allegedly stole cigars?,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,so he deserved to be killed because he smoke weed...like fighting...throw the gang signs and allegedly stole cigars?,0.0,False,116,18,0,1,True
UggiR-zPsqXFt3gCoAEC,9pr1oE34bIM,Great points.  Thank you for trying to calmly dissect this.  Praying the truth comes out and that we all can handle the truth. ,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,great points. thank you for trying to calmly dissect this. praying the truth comes out and that we all can handle the truth.,0.0,False,124,23,0,0,False
UggiuoZhmLtpVXgCoAEC,9pr1oE34bIM,"Is the cell phone video being shown anymore? All I get is a ""sorry"" message saying it is private.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,is the cell phone video being shown anymore? all i get is a sorry message saying it is private.,0.0,False,95,19,0,1,False
UggIYYD2qSkn73gCoAEC,9pr1oE34bIM,"you published this on Aug 17 , the ""truth'' is still to be uncovered, we know what is likely,You cant assume to know the entire story before its been investigated, The Feds are going to investigate the PD now going back years, not just in this case. I think were going to know more as time goes on, assuming you know all the answers before its been looked at under a microscope is misleading to people",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,you published this on aug 17 the truth is still to be uncovered we know what is likelyyou cant assume to know the entire story before its been investigated the feds are going to investigate the pd now going back years not just in this case. i think were going to know more as time goes on assuming you know all the answers before its been looked at under a microscope is misleading to people,0.013157894736842105,True,391,75,0,0,False
Uggj2Z8TsnXPAngCoAEC,9pr1oE34bIM,"I guess You've never done anything wrong in your life. So according to your analysis, police has right to shoot him six time to make sure he dead. He is already dead. You are very proud of this officer. This tells me everything about you. I hope you have children.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,i guess youve never done anything wrong in your life. so according to your analysis police has right to shoot him six time to make sure he dead. he is already dead. you are very proud of this officer. this tells me everything about you. i hope you have children.,0.0,False,262,50,0,0,False
UggjBCQOC3WcUXgCoAEC,9pr1oE34bIM,"Looks like the media comes out with these bogus clams to cause division, side things up. The question to me isn't some much why don't people see the truth, but what is the government up to and planing on ? & why is the media fueling it for them ?",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,looks like the media comes out with these bogus clams to cause division side things up. the question to me isnt some much why dont people see the truth but what is the government up to and planing on ? why is the media fueling it for them ?,0.0,False,240,49,0,2,False
UggJpB3REqSocXgCoAEC,9pr1oE34bIM,"Stephan Ive been watching you for quite a while and this is my first post,  can you do The truth about Henry Kissinger I would be very interested in hearing your opinion on this man ty.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,stephan ive been watching you for quite a while and this is my first post can you do the truth about henry kissinger i would be very interested in hearing your opinion on this man ty.,0.0,False,183,36,0,0,False
UggJv-n9AXs0rXgCoAEC,9pr1oE34bIM,"Here is an intellectual and mature approach to this case

1- as a black man myself at 32 many of older black men or in prison, dead or stuck in the matrix as truthers struggling. Because there are no older men to guide these younger males, they often encounter police without understanding how to deal with a cop. Many of their role models come from rappers, who only advocate violence against police. So they are deers caught in the headlights of a potential life and death encounter. (Racism or Not)

2- Many black people are ranting about a hate crime, but clearly he assaulted the store clerk, which indicates the propensity of violence against Wilson. Stop pointing the finger and address the problems black teens have with their lack of male role models.

3-With that being said, black people need to address the alternatives of dealing with suspects/victims with non-lethal weaponry to deal with these encounters. If we as a race start to focus on solutions to a possible violent encounter with alternatives, then we can see progress with the police.

4- You can't go out and protest and burn down your communities in retalitation against a police, this only supports a theory that Brown was a product of a violent environment. Because how is burning down businesses going to solve the problem with the police department? This is counter-productive.

5-It was a hoax....",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,here is an intellectual and mature approach to this case 1 as a black man myself at 32 many of older black men or in prison dead or stuck in the matrix as truthers struggling. because there are no older men to guide these younger males they often encounter police without understanding how to deal with a cop. many of their role models come from rappers who only advocate violence against police. so they are deers caught in the headlights of a potential life and death encounter. racism or not 2 many black people are ranting about a hate crime but clearly he assaulted the store clerk which indicates the propensity of violence against wilson. stop pointing the finger and address the problems black teens have with their lack of male role models. 3with that being said black people need to address the alternatives of dealing with suspectsvictims with nonlethal weaponry to deal with these encounters. if we as a race start to focus on solutions to a possible violent encounter with alternatives then we can see progress with the police. 4 you cant go out and protest and burn down your communities in retalitation against a police this only supports a theory that brown was a product of a violent environment. because how is burning down businesses going to solve the problem with the police department? this is counterproductive. 5it was a hoax....,0.0,False,1353,234,0,1,True
UggKO3TBRdgPF3gCoAEC,9pr1oE34bIM,"it''s freaking 2014 and some people are still racist, police are still awful ",True,True,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,its freaking 2014 and some people are still racist police are still awful,0.0,False,73,13,0,0,False
UggKptArKFf9IngCoAEC,9pr1oE34bIM,How the did he get shot 3 times in the inside of his right arm and once in the palm of his hand if he didn't have his hands in a surrender position? That's not consistent with him charging an officer. It consistent with eye witness accounts who said he was surrendering.,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,how the did he get shot 3 times in the inside of his right arm and once in the palm of his hand if he didnt have his hands in a surrender position? thats not consistent with him charging an officer. it consistent with eye witness accounts who said he was surrendering.,0.0,False,268,52,0,1,False
UggktxNeAtmCR3gCoAEC,9pr1oE34bIM,"Great video. Although I wish he would've focused more on all the shit police are doing, because that's the only thing keeping the rioters and their supporters from being complete idiots.",True,True,False,False,True,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,great video. although i wish he wouldve focused more on all the shit police are doing because thats the only thing keeping the rioters and their supporters from being complete idiots.,0.0,False,183,31,0,0,False
UggKVwV2qoUGbHgCoAEC,9pr1oE34bIM,"this is going 'viral' - already viewed by 100,000 police in US.",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,this is going viral already viewed by 100000 police in us.,0.08333333333333333,True,58,11,0,0,True
Uggl6OZkHnqeeXgCoAEC,9pr1oE34bIM,a thug going to college  black people  are always  crying..    what about the American Indians  I don't see no one crying for them.....  ,True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,a thug going to college black people are always crying.. what about the american indians i dont see no one crying for them.....,0.0,False,127,23,0,0,True
UggmBJGNC3HCN3gCoAEC,9pr1oE34bIM,"So, this guy gets high A lot ",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,so this guy gets high a lot,0.0,False,27,7,0,0,False
UggM-fFNFmNZX3gCoAEC,9pr1oE34bIM,"Michael Brown the 13th person to be shot that week in the US
Here are the others, notice they almost all share something in common.
http://tftppull.freethoughtllc.netdna-cdn.com/wp-content/uploads/2014/11/murdered-by-police.jpg",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,michael brown the 13th person to be shot that week in the us here are the others notice they almost all share something in common.,0.038461538461538464,True,130,25,0,0,False
Ugg-mmBHT4T8ongCoAEC,9pr1oE34bIM,His character does not matter he was un-armed and killed while his hands was up!!!!!! Damn you could have arrested him not kill him. What the Fuck you let OJ get away with murder and kill this boy for stealing cigars,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,his character does not matter he was unarmed and killed while his hands was up!!!!!! damn you could have arrested him not kill him. what the fuck you let oj get away with murder and kill this boy for stealing cigars,0.024390243902439025,True,215,41,6,0,True
UggmnZVP_3mtZngCoAEC,9pr1oE34bIM,"Bullshit, the best places to live in America, are completely liberal, and the worst places to live in America, are overwhelmingly republican. And that is a fact jack.",True,True,False,False,True,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,bullshit the best places to live in america are completely liberal and the worst places to live in america are overwhelmingly republican. and that is a fact jack.,0.0,False,162,28,0,0,False
UggmYvutq7TQT3gCoAEC,9pr1oE34bIM,internet trolling is at an all time high,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,internet trolling is at an all time high,0.0,False,40,8,0,0,False
UggN23XYVd645HgCoAEC,9pr1oE34bIM,"so you want to shoot them, can hardly wait till one of your kids gets in trouble with the police and gets killed",True,True,False,True,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,so you want to shoot them can hardly wait till one of your kids gets in trouble with the police and gets killed,0.0,False,111,23,0,0,False
Uggn2MEU8ktaUngCoAEC,9pr1oE34bIM,Another great video and thanks for not putting one out right away but thinking it thru as usual. It is sad that the Young Turks and other channels just went all cliche on everything without thinking which made them look like a bunch of hypocrites.,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,another great video and thanks for not putting one out right away but thinking it thru as usual. it is sad that the young turks and other channels just went all cliche on everything without thinking which made them look like a bunch of hypocrites.,0.0,False,247,45,0,0,False
UggNo3CwsWo7vHgCoAEC,9pr1oE34bIM,Blunt = addiction to tobacco . That is why the blunt  keeps calling you . This is another play of the race card .,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,blunt addiction to tobacco . that is why the blunt keeps calling you . this is another play of the race card .,0.0,False,110,23,0,0,False
Ugg-OnOaqwandHgCoAEC,9pr1oE34bIM,"Cops NEED to be given a very wide latitude in self defense considering the threats they face and they if incapacitated, they have a very high chance of being executed with their own dam gun.Noone seems o care about this shit...",True,True,False,False,True,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,cops need to be given a very wide latitude in self defense considering the threats they face and they if incapacitated they have a very high chance of being executed with their own dam gun.noone seems o care about this shit...,0.024390243902439025,True,226,41,0,0,True
UggOThSsQKcee3gCoAEC,9pr1oE34bIM,since we now know that he never held his hands up.  Anyone who raises his hand up to show he is against the police of Ferguson is a racist scumbag.  Watch tv and count them.  There are a lot of racist scumbags out there.,True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,since we now know that he never held his hands up. anyone who raises his hand up to show he is against the police of ferguson is a racist scumbag. watch tv and count them. there are a lot of racist scumbags out there.,0.0,False,217,44,0,0,False
UggOXqTVv9Ir6ngCoAEC,9pr1oE34bIM,on drugs*,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,on drugs,0.0,False,8,2,0,0,False
UggpkQuWQOHRGXgCoAEC,9pr1oE34bIM,"Very interesting, and informative. ",False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,very interesting and informative.,0.0,False,33,4,0,0,False
UggqGxEmXED_sXgCoAEC,9pr1oE34bIM,Its all a hoax ,False,False,False,False,False,False,False,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,its all a hoax,0.0,False,14,4,0,0,False
UggRpy1F0-C0j3gCoAEC,9pr1oE34bIM,ALSO LOVE HOW THEY ONLY SHOW PICTURES OF BROWN AS AN ANGEL AND NOT AS A TUG.,True,False,False,False,False,True,True,False,False,False,False,False,The Truth About Michael Brown and the Ferguson Riots,also love how they only show pictures of brown as an angel and not as a tug.,0.9411764705882353,True,76,17,0,0,False
